,dealer_player,deck,hit_prob,stand_prob
20999,[14 10],[0 0 2 0 1 2 1 2 1 2 0 1 1],0.5298041053519753,0.4701958946480247
21000,[12 10],[0 1 0 0 0 1 1 2 1 2 3 1 1],0.5730367083366845,0.4269632916633154
21001,[16  5],[1 1 0 0 1 2 1 1 1 1 1 2 1],0.43655103570778003,0.5634489642922199
21002,[13 10],[0 1 1 2 1 1 1 1 0 0 3 1 1],0.5595315618960102,0.4404684381039899
21003,[14  4],[0 0 1 2 1 1 2 1 0 1 3 1 0],0.43300431573740467,0.5669956842625953
21004,[20 10],[2 1 0 2 2 1 0 1 0 2 1 0 1],0.0,1.0
21005,[15  5],[0 1 1 0 2 3 2 0 0 0 2 1 1],0.37918782792227046,0.6208121720777295
21006,[19 10],[1 0 1 1 1 0 1 1 1 2 1 2 1],0.0,1.0
21007,[17 10],[1 0 1 2 0 0 1 1 1 2 2 1 1],0.0,1.0
21008,[16  6],[1 1 2 1 1 2 2 0 0 1 1 0 1],0.3718017736315609,0.6281982263684391
21009,[12  9],[0 1 1 0 2 2 0 0 2 1 1 2 1],0.5876930907491414,0.4123069092508586
21010,[20  2],[1 3 0 1 1 2 0 2 0 2 0 1 0],0.0,1.0
21011,[20  8],[1 1 0 1 2 2 1 1 0 1 1 1 1],0.0,1.0
21012,[18  8],[0 1 0 0 2 1 3 2 1 1 1 0 1],0.0,1.0
21013,[20 10],[0 0 0 1 1 1 2 1 1 1 1 1 3],0.0,1.0
21014,[15  6],[0 0 1 2 2 1 1 1 2 0 0 1 2],0.420668933624552,0.5793310663754481
21015,[6 8],[0 0 2 0 1 1 1 1 1 2 2 1 1],1.0,0.0
21016,[12  8],[0 0 2 0 1 2 1 1 1 2 2 1 1],0.594510523572865,0.40548947642713484
21017,[21  5],[2 0 2 1 1 2 0 0 0 2 2 1 0],0.0,1.0
21018,[18  9],[1 0 1 0 0 0 2 1 2 3 2 0 1],0.0,1.0
21019,[19  5],[0 0 0 1 1 1 0 2 3 1 1 2 1],0.0,1.0
21020,[20  3],[1 1 1 2 1 1 0 1 1 0 2 0 2],0.0,1.0
21021,[14  2],[1 2 2 1 0 1 1 1 1 0 1 2 0],0.46390936853420056,0.5360906314657995
21022,[15  8],[1 1 1 0 1 1 1 4 2 0 0 1 0],0.5792960674585429,0.4207039325414571
21023,[ 9 11],[1 2 1 1 2 0 1 0 1 0 1 2 1],1.0,0.0
21024,[17 11],[1 2 1 1 2 0 1 1 1 0 1 2 1],0.0,1.0
21025,[15  8],[0 0 1 2 2 0 1 1 2 1 1 1 1],0.5386640558616161,0.4613359441383838
21026,[11  7],[1 0 2 2 1 1 1 2 0 0 1 1 1],1.0,0.0
21027,[8 2],[1 2 1 2 0 2 1 0 0 1 1 2 0],1.0,0.0
21028,[20  3],[0 0 2 1 1 1 0 1 2 0 2 2 1],0.0,1.0
21029,[13 10],[2 0 2 0 1 1 1 1 1 1 1 1 1],0.5488758538322508,0.4511241461677491
21030,[9 5],[1 0 2 2 3 1 1 0 0 0 0 1 2],1.0,0.0
21031,[19  7],[1 1 0 1 1 0 3 1 1 1 1 1 1],0.0,1.0
21032,[14 10],[0 2 0 1 1 3 0 1 1 1 1 1 1],0.5535292376014469,0.4464707623985531
21033,[21  3],[3 0 1 2 0 0 1 3 0 0 0 2 1],0.0,1.0
21034,[21  6],[2 2 0 1 0 2 1 1 0 2 1 1 0],0.0,1.0
21035,[9 8],[0 3 2 1 0 0 1 1 1 0 2 0 2],1.0,0.0
21036,[15  6],[2 1 1 2 2 1 0 0 1 2 1 0 0],0.3603495408777398,0.6396504591222603
21037,[8 6],[0 1 2 0 3 1 1 3 1 0 0 0 1],1.0,0.0
21038,[20  5],[1 1 1 0 2 1 1 0 1 1 2 2 0],0.0,1.0
21039,[15  9],[0 0 2 1 3 0 0 2 3 1 0 1 0],0.5046140978359301,0.4953859021640698
21040,[16 10],[2 2 2 1 0 1 0 1 1 0 0 1 2],0.5035905782674306,0.4964094217325694
21041,[16  8],[2 1 0 1 1 1 1 1 2 1 2 0 0],0.528224734710388,0.47177526528961206
21042,[19 10],[1 1 0 1 2 1 0 1 0 1 1 2 2],0.0,1.0
21043,[13  2],[1 2 0 2 3 1 1 0 0 1 1 1 0],0.4594736142682198,0.5405263857317801
21044,[15  8],[0 0 1 2 1 0 2 1 1 1 2 0 2],0.5638781555723829,0.43612184442761714
21045,[18  4],[1 0 1 2 1 1 0 2 0 1 3 1 0],0.0,1.0
21046,[ 9 10],[1 1 3 1 2 1 0 0 0 0 1 1 2],1.0,0.0
21047,[20  2],[1 1 0 0 2 1 1 1 1 3 1 1 0],0.0,1.0
21048,[19 11],[3 1 1 0 1 0 0 2 1 3 0 0 1],0.0,1.0
21049,[12 10],[1 2 1 2 0 0 1 0 0 0 0 3 3],0.6101294549543403,0.3898705450456597
21050,[14  9],[2 0 1 0 0 2 1 2 1 2 0 1 1],0.5427136277853337,0.4572863722146664
21051,[15  4],[1 0 1 1 1 1 1 1 1 1 1 1 2],0.4423373832196387,0.5576626167803613
21052,[19 10],[1 1 0 1 1 2 2 1 1 1 1 1 0],0.0,1.0
21053,[15 10],[2 0 1 0 2 0 1 1 0 2 2 1 1],0.5343420736476315,0.46565792635236847
21054,[18 10],[1 0 1 2 1 0 2 2 2 0 0 1 1],0.0,1.0
21055,[12  2],[1 1 0 2 1 0 2 2 4 0 0 0 0],0.4247929385011495,0.5752070614988504
21056,[12 10],[1 1 2 1 1 2 1 0 1 0 0 1 2],0.5826439211608381,0.4173560788391619
21057,[13 11],[1 2 1 1 0 1 0 0 1 3 1 1 1],0.588242054901266,0.41175794509873404
21058,[10 10],[0 2 3 0 2 1 0 1 1 3 0 0 0],1.0,0.0
21059,[15  8],[1 1 2 2 1 0 1 1 1 2 1 0 0],0.5278773520918704,0.47212264790812947
21060,[12 10],[0 0 0 4 1 2 1 1 1 0 2 0 1],0.5671005394779284,0.4328994605220716
21061,[4 2],[1 3 2 1 1 2 0 0 0 1 0 1 1],1.0,0.0
21062,[17 11],[2 0 0 2 0 2 0 1 0 0 1 3 2],0.0,1.0
21063,[21  9],[1 1 1 0 1 1 2 1 1 2 1 0 1],0.0,1.0
21064,[19  8],[0 1 2 3 1 0 0 1 2 1 0 1 1],0.0,1.0
21065,[21 10],[2 0 2 0 0 1 0 1 3 1 1 1 1],0.0,1.0
21066,[13  4],[1 0 1 1 1 1 1 1 1 2 2 0 1],0.485256380305141,0.5147436196948589
21067,[17  2],[1 1 1 0 1 1 1 1 1 1 1 2 1],0.0,1.0
21068,[5 4],[1 1 1 1 1 3 1 0 0 1 3 0 0],1.0,0.0
21069,[7 2],[1 3 1 1 1 0 0 0 0 1 0 3 2],1.0,0.0
21070,[20  9],[0 1 0 1 1 1 0 1 1 3 1 1 2],0.0,1.0
21071,[13  4],[1 0 1 1 1 0 2 1 0 2 1 2 1],0.4857270309440359,0.5142729690559641
21072,[13  6],[1 0 0 1 0 2 2 3 0 2 0 0 2],0.45136271146924056,0.5486372885307594
21073,[12  2],[1 1 1 1 1 1 2 1 0 0 1 2 1],0.5067207841460977,0.4932792158539022
21074,[11 10],[0 1 2 0 0 0 2 2 0 3 2 1 0],1.0,0.0
21075,[14 10],[1 0 0 2 0 2 1 1 2 2 0 1 1],0.5315897866111117,0.46841021338888833
21076,[16  5],[0 0 0 0 2 3 1 3 1 0 2 1 0],0.4389693963437232,0.5610306036562769
21077,[19  2],[0 1 2 1 0 1 1 2 1 1 1 2 0],0.0,1.0
21078,[11  6],[1 1 2 0 1 2 0 1 0 3 0 2 0],1.0,0.0
21079,[12  9],[2 1 1 2 1 1 0 0 2 0 0 2 1],0.5754353781941013,0.42456462180589866
21080,[15  8],[1 1 0 0 2 2 0 2 1 1 1 1 1],0.5371207160122385,0.4628792839877615
21081,[14  4],[2 1 0 2 1 0 2 1 1 1 1 0 1],0.4362191867376932,0.5637808132623068
21082,[17 10],[0 3 1 1 0 0 1 1 1 2 1 0 2],0.0,1.0
21083,[15  9],[1 0 1 2 2 1 0 2 2 1 0 1 0],0.4899529579426385,0.5100470420573615
21084,[13 10],[1 1 2 0 1 1 1 1 2 1 0 0 2],0.5502724248321869,0.4497275751678132
21085,[20  4],[1 1 2 2 0 1 0 0 2 0 0 1 3],0.0,1.0
21086,[14  4],[1 0 1 1 1 2 1 1 1 0 2 1 1],0.4410036529473936,0.5589963470526065
21087,[19 10],[0 0 0 1 2 1 1 2 1 0 2 3 0],0.0,1.0
21088,[12  5],[2 0 1 2 1 3 0 1 0 0 2 0 1],0.4757761439653313,0.5242238560346687
21089,[ 8 10],[2 2 1 0 0 1 1 2 1 0 1 1 1],1.0,0.0
21090,[10  7],[0 1 1 0 1 2 2 2 0 0 1 1 2],1.0,0.0
21091,[10 11],[1 1 1 2 1 1 1 1 0 1 0 1 2],1.0,0.0
21092,[16 10],[1 1 3 0 2 0 0 0 1 1 2 1 1],0.4773754575620772,0.5226245424379228
21093,[21  9],[1 0 0 2 0 1 3 0 3 1 1 0 1],0.0,1.0
21094,[10 10],[1 2 1 0 1 1 1 1 0 0 4 1 0],1.0,0.0
21095,[20  8],[0 2 1 0 2 0 1 1 0 1 3 1 1],0.0,1.0
21096,[19  8],[2 1 0 1 0 1 1 1 1 2 1 2 0],0.0,1.0
21097,[10  5],[0 1 1 2 1 0 1 0 0 1 2 2 2],1.0,0.0
21098,[13 10],[1 0 1 2 0 2 1 0 2 1 2 1 0],0.5761547299843537,0.42384527001564626
21099,[16 10],[2 1 2 0 1 1 0 1 2 1 1 1 0],0.5030515172851159,0.49694848271488407
21100,[5 5],[2 3 1 2 3 1 0 0 0 0 0 1 0],1.0,0.0
21101,[13  8],[1 1 1 0 0 2 0 2 0 1 3 1 1],0.5766534190382552,0.42334658096174477
21102,[21 10],[2 0 0 1 1 2 0 2 0 1 0 2 2],0.0,1.0
21103,[ 4 10],[1 2 1 0 1 0 2 1 1 1 2 1 0],1.0,0.0
21104,[10 10],[1 2 1 0 1 1 2 1 1 1 2 1 0],1.0,0.0
21105,[13  8],[1 1 1 2 2 0 1 1 1 0 1 2 0],0.5716844206944531,0.42831557930554676
21106,[11  4],[1 1 0 1 1 2 1 0 1 1 1 3 0],1.0,0.0
21107,[10  6],[0 1 0 1 2 2 1 1 2 0 0 1 2],1.0,0.0
21108,[9 5],[0 0 2 1 3 1 1 1 1 1 0 1 1],1.0,0.0
21109,[21  9],[1 2 1 2 1 2 1 1 1 0 0 1 0],0.0,1.0
21110,[14  7],[1 1 1 0 1 1 1 0 1 1 2 2 1],0.5612185926898965,0.43878140731010346
21111,[15  3],[1 1 1 1 1 1 2 0 1 1 1 1 1],0.4312349851204691,0.568765014879531
21112,[19  8],[2 0 0 1 0 0 1 3 3 0 1 2 0],0.0,1.0
21113,[20  2],[1 1 2 0 2 1 1 2 1 0 1 0 1],0.0,1.0
21114,[10  6],[1 2 0 1 1 2 0 2 1 1 1 0 1],1.0,0.0
21115,[17 10],[0 1 0 1 0 1 2 1 2 1 1 2 1],0.0,1.0
21116,[20 10],[0 1 0 2 0 0 1 1 2 3 1 2 0],0.0,1.0
21117,[14  6],[2 1 0 1 1 2 1 1 0 1 1 0 2],0.43149674289583256,0.5685032571041674
21118,[10 10],[1 1 0 2 2 0 0 1 2 0 1 2 1],1.0,0.0
21119,[15  2],[0 1 2 0 2 2 0 0 1 2 0 1 2],0.41392512537587867,0.5860748746241214
21120,[21 10],[1 1 1 0 2 0 2 0 0 2 1 2 1],0.0,1.0
21121,[18  5],[3 0 0 0 1 1 1 2 2 0 1 1 1],0.0,1.0
21122,[13  5],[1 0 1 1 1 0 2 1 2 1 1 0 2],0.4812084456981422,0.5187915543018577
21123,[17 10],[1 0 1 1 0 2 1 0 2 1 2 2 0],0.0,1.0
21124,[17 10],[1 0 1 1 1 2 2 0 0 2 1 0 2],0.0,1.0
21125,[7 5],[0 3 3 2 1 0 1 1 0 1 1 0 0],1.0,0.0
21126,[14  7],[2 0 2 0 0 0 3 2 1 1 0 1 1],0.5671550150398041,0.4328449849601958
21127,[9 3],[1 0 3 2 1 1 1 1 1 0 1 1 0],1.0,0.0
21128,[15  3],[2 1 2 0 1 2 0 0 0 3 1 1 0],0.4119922662061806,0.5880077337938194
21129,[14 11],[1 1 0 0 3 2 0 0 1 1 3 1 0],0.5138627303210764,0.48613726967892357
21130,[13  6],[0 1 1 1 2 1 0 2 1 1 0 2 1],0.475179908644093,0.524820091355907
21131,[12  8],[0 1 0 0 2 0 1 2 3 1 2 0 1],0.549160961198947,0.450839038801053
21132,[17 11],[2 1 1 1 0 1 1 1 2 1 1 1 0],0.0,1.0
21133,[21  9],[2 1 1 0 1 3 0 1 1 1 0 1 1],0.0,1.0
21134,[15 10],[1 1 0 1 2 1 1 1 0 1 1 2 1],0.5129731039540012,0.48702689604599875
21135,[16 10],[0 1 2 1 0 1 1 0 0 3 1 1 2],0.535478433529146,0.4645215664708539
21136,[21  3],[1 1 2 1 0 1 0 0 2 0 2 1 2],0.0,1.0
21137,[15  6],[1 0 1 1 1 2 2 0 2 2 0 0 1],0.42376630951300304,0.576233690486997
21138,[14  5],[1 1 2 2 1 0 1 1 0 1 2 1 0],0.4253115941572852,0.5746884058427147
21139,[18  5],[1 2 1 0 1 0 2 2 1 1 0 2 0],0.0,1.0
21140,[14 10],[1 2 1 0 2 1 0 1 3 0 1 0 1],0.5607320275645159,0.4392679724354841
21141,[7 2],[0 1 2 2 1 1 0 1 1 0 1 1 2],1.0,0.0
21142,[12  9],[0 2 0 1 1 1 1 1 1 2 1 0 2],0.5824448716159365,0.4175551283840634
21143,[13  3],[1 2 2 1 2 1 1 0 1 0 0 2 0],0.45691204729079565,0.5430879527092044
21144,[18  6],[2 1 2 0 0 1 3 1 1 1 1 0 0],0.0,1.0
21145,[12  7],[1 1 2 0 0 0 2 2 1 2 1 1 0],0.5824766042742544,0.41752339572574565
21146,[12  5],[2 0 1 1 1 3 0 1 3 1 0 0 0],0.44361046062068427,0.5563895393793158
21147,[13  4],[1 1 0 1 2 1 0 3 1 2 1 0 0],0.4541989574560893,0.5458010425439106
21148,[19  4],[2 1 0 2 0 3 0 2 1 0 1 1 0],0.0,1.0
21149,[20  3],[0 0 1 1 2 1 1 1 2 1 1 1 1],0.0,1.0
21150,[8 3],[1 0 1 3 0 1 1 0 1 0 1 2 2],1.0,0.0
21151,[17  4],[0 0 0 2 1 3 0 1 1 2 0 1 2],0.0,1.0
21152,[9 9],[1 2 0 0 0 0 1 0 2 1 1 2 3],1.0,0.0
21153,[ 9 10],[1 1 1 0 1 2 2 1 2 1 0 1 0],1.0,0.0
21154,[19 10],[1 1 1 0 1 2 2 1 2 1 0 1 1],0.0,1.0
21155,[20 10],[1 0 2 2 0 1 1 1 0 1 1 0 3],0.0,1.0
21156,[20 10],[3 1 1 2 2 0 1 0 0 1 1 0 1],0.0,1.0
21157,[17 10],[1 1 2 0 1 1 1 3 2 0 0 1 0],0.0,1.0
21158,[18  9],[1 0 1 1 1 0 1 1 2 0 1 2 2],0.0,1.0
21159,[7 4],[1 1 1 2 0 0 1 1 1 2 1 1 1],1.0,0.0
21160,[13 11],[2 0 1 1 2 0 2 0 2 2 0 1 0],0.5506494129609004,0.4493505870390995
21161,[10  5],[0 2 0 1 2 1 1 2 0 1 0 1 2],1.0,0.0
21162,[17  4],[2 0 0 3 0 1 1 1 1 0 1 1 2],0.0,1.0
21163,[17  4],[3 1 0 1 1 0 1 0 1 3 0 1 1],0.0,1.0
21164,[ 9 11],[1 1 1 0 2 0 3 2 1 0 1 0 1],1.0,0.0
21165,[12 11],[1 1 3 1 1 2 0 0 1 1 1 1 0],0.5630119188359983,0.4369880811640017
21166,[13  4],[2 1 0 1 2 2 1 1 1 1 0 1 0],0.44019883743689536,0.5598011625631046
21167,[20  6],[2 0 1 1 1 3 0 1 0 0 2 1 1],0.0,1.0
21168,[11 10],[1 2 1 1 0 2 1 0 2 0 1 1 1],1.0,0.0
21169,[17 10],[2 1 2 1 0 1 1 1 1 0 1 1 1],0.0,1.0
21170,[11  6],[0 1 1 1 0 2 2 3 2 0 1 0 0],1.0,0.0
21171,[18  9],[1 0 0 2 1 1 2 2 1 1 0 1 1],0.0,1.0
21172,[15  5],[0 1 0 1 3 1 0 2 1 1 1 1 1],0.40200446434005127,0.5979955356599487
21173,[15  5],[0 1 2 1 2 0 1 1 2 2 1 0 0],0.4068363533676994,0.5931636466323006
21174,[18 10],[2 1 2 0 1 1 1 0 1 2 2 0 0],0.0,1.0
21175,[5 6],[0 1 1 2 1 2 1 2 0 0 2 0 1],1.0,0.0
21176,[16 11],[1 0 1 0 0 2 1 1 1 2 1 1 2],0.5207608917339284,0.47923910826607163
21177,[20  9],[1 2 0 0 0 0 0 0 3 2 0 3 2],0.0,1.0
21178,[12  7],[0 1 1 1 2 0 1 1 1 2 1 1 1],0.5954829454970092,0.40451705450299075
21179,[18 10],[1 1 0 0 0 0 3 0 2 0 2 2 2],0.0,1.0
21180,[13 10],[0 0 1 1 0 2 1 1 2 1 1 0 3],0.5622302030756152,0.4377697969243848
21181,[20  7],[1 1 0 0 1 1 2 2 1 0 3 1 0],0.0,1.0
21182,[18  9],[0 1 1 0 1 2 0 1 1 2 1 2 1],0.0,1.0
21183,[15  8],[1 0 1 1 3 3 0 1 1 0 1 1 0],0.4670206879018217,0.5329793120981783
21184,[ 8 10],[1 3 0 1 1 1 0 1 2 0 1 1 1],1.0,0.0
21185,[13  5],[1 1 1 1 1 2 1 1 1 1 1 0 1],0.4471720846844353,0.5528279153155647
21186,[15  2],[0 1 1 2 1 0 1 1 0 0 2 3 1],0.4685310969222272,0.5314689030777728
21187,[14 10],[1 1 2 1 2 1 0 2 1 0 0 2 0],0.5512007928247467,0.44879920717525335
21188,[14 10],[1 1 2 2 1 0 2 1 1 0 0 0 2],0.5022665401788448,0.4977334598211552
21189,[14  2],[1 1 0 0 2 1 1 1 1 1 1 1 2],0.47301518697265726,0.5269848130273428
21190,[16  6],[1 2 0 2 1 3 2 0 0 0 0 1 1],0.36996846344242174,0.6300315365575783
21191,[20  9],[2 1 1 0 0 1 0 1 2 2 1 0 2],0.0,1.0
21192,[ 7 10],[0 2 1 1 1 0 0 0 1 4 0 0 3],1.0,0.0
21193,[20  6],[1 1 0 2 1 1 1 1 1 0 0 3 1],0.0,1.0
21194,[4 5],[1 2 2 0 2 1 1 1 2 0 1 0 0],1.0,0.0
21195,[11  5],[1 2 2 0 2 1 2 1 2 0 1 0 0],1.0,0.0
21196,[17  4],[2 0 3 1 1 2 1 0 0 2 0 1 0],0.0,1.0
21197,[15 10],[0 1 1 1 1 1 2 0 1 3 0 1 1],0.5253327800717192,0.4746672199282807
21198,[13  6],[0 1 0 2 1 2 2 1 1 1 2 0 0],0.46025462166291914,0.5397453783370809
21199,[19  7],[2 0 0 1 1 3 1 2 1 1 0 1 0],0.0,1.0
21200,[18  3],[2 0 1 0 0 1 2 1 2 0 2 2 0],0.0,1.0
21201,[20  6],[0 1 0 0 1 3 0 1 1 2 3 1 0],0.0,1.0
21202,[17 11],[2 0 1 1 0 0 1 1 2 2 0 1 2],0.0,1.0
21203,[18 10],[0 0 1 1 1 3 0 2 1 1 1 0 2],0.0,1.0
21204,[21  9],[3 0 1 2 1 1 0 2 1 1 0 1 0],0.0,1.0
21205,[18  2],[2 1 1 1 2 2 0 1 0 0 0 1 2],0.0,1.0
21206,[13  7],[3 0 2 0 0 1 1 0 0 2 3 0 1],0.569035427002534,0.4309645729974661
21207,[7 9],[0 3 1 0 3 1 0 1 1 3 0 0 0],1.0,0.0
21208,[21  8],[1 1 1 1 0 3 1 2 0 0 2 1 0],0.0,1.0
21209,[9 4],[1 1 0 3 1 0 0 2 1 2 0 0 2],1.0,0.0
21210,[14 10],[1 0 0 1 1 1 0 1 2 2 2 2 0],0.5774764963238522,0.42252350367614777
21211,[12 10],[2 0 2 1 0 2 2 2 0 0 1 1 0],0.5423204585581651,0.45767954144183487
21212,[ 9 11],[1 1 1 1 2 1 2 0 1 1 1 0 1],1.0,0.0
21213,[12 10],[1 1 1 1 1 1 2 1 1 1 0 1 1],0.5473906277594505,0.45260937224054953
21214,[18  4],[2 0 0 1 1 1 0 1 2 0 1 3 1],0.0,1.0
21215,[9 4],[1 1 1 2 1 2 1 0 0 0 3 0 1],1.0,0.0
21216,[14 10],[1 1 0 1 0 2 3 2 1 1 0 1 0],0.4553652709901127,0.5446347290098873
21217,[10  9],[0 1 3 3 2 1 1 0 1 0 0 1 0],1.0,0.0
21218,[17  7],[2 1 0 1 0 3 3 0 0 0 0 1 2],0.0,1.0
21219,[11 10],[2 0 1 1 2 1 2 0 0 1 1 0 2],1.0,0.0
21220,[17  2],[1 2 2 1 1 1 1 0 0 2 1 0 1],0.0,1.0
21221,[14 10],[2 2 2 0 0 0 0 1 0 1 1 1 3],0.582440107497246,0.41755989250275405
21222,[20  8],[1 0 0 2 0 0 0 2 1 1 2 3 1],0.0,1.0
21223,[12 10],[0 1 1 0 3 0 0 3 0 1 2 1 1],0.5745091453553952,0.42549085464460484
21224,[13  8],[0 1 0 2 1 0 2 2 0 0 1 2 2],0.5718967214691184,0.4281032785308816
21225,[16 10],[1 0 0 0 2 2 0 2 1 2 2 1 0],0.5258991821021908,0.4741008178978092
21226,[5 6],[1 1 2 1 1 2 0 1 0 0 2 0 2],1.0,0.0
21227,[12 10],[0 1 2 1 1 0 3 0 2 2 0 0 1],0.5331667971206748,0.46683320287932517
21228,[ 9 11],[2 1 1 1 0 0 2 0 1 1 2 2 0],1.0,0.0
21229,[19 11],[2 1 1 1 0 0 2 0 1 1 2 2 1],0.0,1.0
21230,[19  5],[2 0 1 1 2 2 1 0 1 1 0 1 1],0.0,1.0
21231,[17  7],[1 0 1 1 1 2 2 1 1 0 1 1 1],0.0,1.0
21232,[17 10],[0 1 2 0 0 2 0 3 1 2 0 1 1],0.0,1.0
21233,[21  9],[1 0 1 0 0 0 3 1 1 1 2 0 3],0.0,1.0
21234,[20  7],[1 0 1 1 2 1 1 1 0 2 1 1 1],0.0,1.0
21235,[21  4],[3 1 3 1 1 0 0 1 1 0 0 2 0],0.0,1.0
21236,[18 11],[1 1 2 1 0 1 0 1 1 1 1 2 1],0.0,1.0
21237,[21  6],[1 0 3 0 2 1 0 1 0 1 1 2 1],0.0,1.0
21238,[12  8],[2 0 0 0 1 0 1 3 1 1 2 0 2],0.5783057612265187,0.42169423877348133
21239,[18 10],[0 1 2 1 2 2 0 0 3 1 0 1 0],0.0,1.0
21240,[15  5],[0 0 1 3 2 0 0 0 1 0 3 2 1],0.40556160142766595,0.594438398572334
21241,[15  3],[1 1 2 2 2 0 2 0 2 0 0 1 0],0.3869251823939363,0.6130748176060636
21242,[10  2],[0 2 1 2 1 1 1 1 2 1 1 0 0],1.0,0.0
21243,[14  4],[0 0 0 2 2 2 0 2 0 0 2 1 2],0.4501482615119775,0.5498517384880226
21244,[12  6],[1 2 1 0 0 1 1 1 2 0 0 3 1],0.493032608253187,0.5069673917468129
21245,[11  3],[2 0 2 1 0 2 1 1 0 2 1 1 0],1.0,0.0
21246,[8 2],[0 1 1 0 2 1 0 2 1 0 3 2 0],1.0,0.0
21247,[11  8],[1 0 0 3 1 1 2 1 0 1 1 2 0],1.0,0.0
21248,[8 8],[1 0 2 0 1 1 1 2 1 1 2 1 0],1.0,0.0
21249,[21  7],[1 1 1 0 0 0 1 1 1 2 1 2 2],0.0,1.0
21250,[10  3],[1 3 1 0 1 0 0 2 1 2 1 1 0],1.0,0.0
21251,[12  3],[2 1 1 0 0 1 1 2 1 0 0 2 2],0.5015378391922115,0.49846216080778843
21252,[14 10],[0 0 2 2 1 0 1 0 1 1 1 2 2],0.5577023552158469,0.4422976447841532
21253,[20 10],[2 0 0 1 1 0 1 2 0 0 2 2 2],0.0,1.0
21254,[12  3],[0 2 2 2 0 1 0 2 0 2 0 0 2],0.5032496662346593,0.4967503337653407
21255,[12 10],[1 0 0 0 2 1 3 1 2 1 1 0 1],0.5092936783892417,0.4907063216107583
21256,[13  5],[0 0 2 0 2 0 0 1 2 2 1 2 1],0.5066571848992011,0.493342815100799
21257,[20  6],[2 0 0 1 0 2 0 1 1 1 2 2 1],0.0,1.0
21258,[15 10],[1 1 2 3 2 0 1 0 0 2 0 0 1],0.5072293562413486,0.4927706437586515
21259,[14 10],[2 1 1 0 1 1 1 1 0 0 1 4 0],0.5396868012399268,0.46031319876007315
21260,[13 10],[2 0 1 0 3 1 1 0 0 1 1 2 1],0.5676828084969489,0.4323171915030511
21261,[21  5],[3 2 2 0 1 0 0 1 0 2 1 1 0],0.0,1.0
21262,[17  9],[1 0 1 1 0 1 0 1 3 2 1 0 2],0.0,1.0
21263,[21 10],[2 1 0 2 1 2 0 0 1 0 0 2 2],0.0,1.0
21264,[14 10],[1 2 1 1 0 2 1 0 0 1 2 0 2],0.5388254914149335,0.46117450858506653
21265,[20  5],[2 0 1 1 2 0 2 2 1 2 0 0 0],0.0,1.0
21266,[20  7],[0 1 1 0 0 1 2 0 2 1 2 1 2],0.0,1.0
21267,[14  4],[2 1 2 1 1 0 0 1 2 0 2 1 0],0.4659016594150947,0.5340983405849054
21268,[18  8],[1 1 1 1 2 0 1 2 0 1 1 1 1],0.0,1.0
21269,[20 10],[2 1 1 1 1 0 1 0 1 0 0 3 2],0.0,1.0
21270,[18 10],[1 0 1 0 0 1 2 1 0 3 0 2 2],0.0,1.0
21271,[17  2],[2 1 1 1 0 2 1 1 1 1 1 0 1],0.0,1.0
21272,[21 11],[2 1 1 2 2 0 0 0 1 1 2 1 0],0.0,1.0
21273,[17  8],[0 2 0 1 0 1 0 4 2 0 2 0 1],0.0,1.0
21274,[15  8],[1 0 1 1 1 1 1 2 1 0 1 2 1],0.5569049475259573,0.44309505247404274
21275,[13 10],[2 1 1 0 0 1 2 1 0 1 2 1 1],0.5344461347122574,0.46555386528774256
21276,[9 6],[0 1 1 2 2 3 1 0 1 0 1 1 0],1.0,0.0
21277,[17  8],[0 2 0 0 0 2 2 1 0 3 0 1 2],0.0,1.0
21278,[19 10],[1 1 0 0 1 1 2 0 1 3 0 2 1],0.0,1.0
21279,[12  3],[1 1 1 3 1 1 1 0 0 1 2 0 1],0.5010566554233643,0.4989433445766357
21280,[10  9],[1 1 1 3 0 1 1 1 1 1 1 0 1],1.0,0.0
21281,[15  8],[1 0 0 2 1 2 2 3 0 0 2 0 0],0.5614121493493891,0.43858785065061096
21282,[18  4],[1 1 1 1 2 0 2 2 0 1 1 0 1],0.0,1.0
21283,[19 10],[1 1 2 1 1 1 1 1 0 1 0 2 1],0.0,1.0
21284,[16 10],[2 1 0 1 1 0 2 2 2 0 1 0 1],0.4744813910373689,0.5255186089626311
21285,[13  2],[2 1 0 0 2 2 0 2 1 1 0 0 2],0.45843026560802114,0.541569734391979
21286,[20 10],[2 0 1 3 0 0 0 0 1 1 2 0 3],0.0,1.0
21287,[15  4],[1 0 0 2 1 1 1 1 1 2 1 1 1],0.44033151278908367,0.5596684872109162
21288,[11  3],[2 1 1 0 1 1 0 1 1 1 2 0 2],1.0,0.0
21289,[16  8],[2 0 0 2 0 1 1 4 0 1 2 0 0],0.5794114738339067,0.42058852616609343
21290,[16 10],[0 2 3 1 0 1 1 1 0 1 1 1 1],0.5074640213137066,0.49253597868629345
21291,[20 11],[2 0 0 2 1 0 1 1 0 2 3 0 1],0.0,1.0
21292,[20  2],[1 3 1 1 2 1 0 1 1 0 0 1 1],0.0,1.0
21293,[15  3],[1 0 1 0 2 1 2 0 1 1 0 2 2],0.4448897039002216,0.5551102960997785
21294,[16 10],[1 1 0 1 0 1 2 1 0 0 2 2 2],0.5318983548318703,0.4681016451681297
